id,timestamp,payload
309,1743557511.9501162,"{""id"": 309, ""timestamp"": 1743557511.9501162, ""data"": {""robot_id"": ""R310"", ""task_type"": ""Assembly"", ""task_duration"": ""199.55307977503958"", ""energy_consumption"": ""4.614736543228988"", ""position_coordinates"": ""(8.629640464754754, 2.6602137672880177, 5.908158748955077)"", ""robot_speed"": ""0.9563501172561321"", ""sensor_id"": ""S9"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""97.98313839718284"", ""timestamp"": ""2025-01-21 10:09:00"", ""data_size"": ""2046"", ""network_load"": ""79.57647016052509"", ""network_latency"": ""15.942821329646577"", ""packet_loss_rate"": ""0.10170540941088824"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1080"", ""command_delay"": ""11.713549257619581"", ""feedback_delay"": ""26.588577408679598"", ""data_transfer_time"": ""16.053584207575092"", ""total_delay"": ""61.69445425074759"", ""signal_strength"": ""-61.81618321900463"", ""latency"": ""11.953271268279863"", ""resource_allocation"": ""93.31756883889321"", ""error_rate"": ""0.45512423103276944"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
310,1743557512.0536082,"{""id"": 310, ""timestamp"": 1743557512.0536082, ""data"": {""robot_id"": ""R311"", ""task_type"": ""Assembly"", ""task_duration"": ""185.9457485121241"", ""energy_consumption"": ""7.643296881321584"", ""position_coordinates"": ""(9.433101118741497, 5.2023048910309, 6.770937847836444)"", ""robot_speed"": ""1.2563674680678298"", ""sensor_id"": ""S8"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""88.02871584992492"", ""timestamp"": ""2025-01-21 10:10:00"", ""data_size"": ""583"", ""network_load"": ""82.43915208471815"", ""network_latency"": ""7.322640224303411"", ""packet_loss_rate"": ""0.9146146298104235"", ""network_type"": ""5G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1787"", ""command_delay"": ""5.291693876293199"", ""feedback_delay"": ""29.459232699040832"", ""data_transfer_time"": ""14.4290178274649"", ""total_delay"": ""58.207985846870514"", ""signal_strength"": ""-68.25174095318276"", ""latency"": ""18.817441050418235"", ""resource_allocation"": ""93.11625505500018"", ""error_rate"": ""0.5710931624345147"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
311,1743557512.1557102,"{""id"": 311, ""timestamp"": 1743557512.1557102, ""data"": {""robot_id"": ""R312"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""106.98529419372619"", ""energy_consumption"": ""7.060426366532523"", ""position_coordinates"": ""(4.327670817081937, 4.841844983225968, 6.481021272610715)"", ""robot_speed"": ""0.4201942223991464"", ""sensor_id"": ""S8"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""88.55755447216346"", ""timestamp"": ""2025-01-21 10:11:00"", ""data_size"": ""1550"", ""network_load"": ""70.94939918924017"", ""network_latency"": ""19.918912808329104"", ""packet_loss_rate"": ""2.4099309341320296"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1788"", ""command_delay"": ""5.654913930695128"", ""feedback_delay"": ""14.732662629400178"", ""data_transfer_time"": ""27.7949798059076"", ""total_delay"": ""53.22838411692199"", ""signal_strength"": ""-63.95802691618338"", ""latency"": ""19.38536263959449"", ""resource_allocation"": ""89.20102769783257"", ""error_rate"": ""0.26167136663750645"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
312,1743557512.2602842,"{""id"": 312, ""timestamp"": 1743557512.2602842, ""data"": {""robot_id"": ""R313"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""128.04618778785158"", ""energy_consumption"": ""6.656402684591564"", ""position_coordinates"": ""(5.280474490037993, 9.694414691322567, 7.239891642356914)"", ""robot_speed"": ""0.633249334321272"", ""sensor_id"": ""S3"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""90.6520387212807"", ""timestamp"": ""2025-01-21 10:12:00"", ""data_size"": ""612"", ""network_load"": ""92.70209217649636"", ""network_latency"": ""17.065616212065507"", ""packet_loss_rate"": ""0.3291492168157689"", ""network_type"": ""6G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""891"", ""command_delay"": ""6.699046295970287"", ""feedback_delay"": ""25.45761154927036"", ""data_transfer_time"": ""19.837356438344138"", ""total_delay"": ""60.915413358357625"", ""signal_strength"": ""-52.48220382406776"", ""latency"": ""6.236499080284862"", ""resource_allocation"": ""91.48478505057774"", ""error_rate"": ""0.06979948489474974"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
313,1743557512.3643255,"{""id"": 313, ""timestamp"": 1743557512.3643255, ""data"": {""robot_id"": ""R314"", ""task_type"": ""Welding"", ""task_duration"": ""105.43093088365262"", ""energy_consumption"": ""7.780489794979548"", ""position_coordinates"": ""(2.8266736054115906, 4.60868735269652, 6.713044235642798)"", ""robot_speed"": ""0.5784017096486651"", ""sensor_id"": ""S6"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""97.53275927905483"", ""timestamp"": ""2025-01-21 10:13:00"", ""data_size"": ""876"", ""network_load"": ""85.65648186656067"", ""network_latency"": ""15.035802729754218"", ""packet_loss_rate"": ""0.6314173629228448"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1588"", ""command_delay"": ""16.620094057726973"", ""feedback_delay"": ""15.296326435566376"", ""data_transfer_time"": ""28.67186287402503"", ""total_delay"": ""69.18808106416579"", ""signal_strength"": ""-47.38558861064893"", ""latency"": ""8.285887595898249"", ""resource_allocation"": ""86.64559964952741"", ""error_rate"": ""0.6178131945892864"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
314,1743557512.4684389,"{""id"": 314, ""timestamp"": 1743557512.4684389, ""data"": {""robot_id"": ""R315"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""74.55431262773453"", ""energy_consumption"": ""7.849461265818114"", ""position_coordinates"": ""(8.90220670554556, 2.7034859049558433, 8.22760243032332)"", ""robot_speed"": ""0.9701563153438059"", ""sensor_id"": ""S6"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""87.42905759894778"", ""timestamp"": ""2025-01-21 10:14:00"", ""data_size"": ""1377"", ""network_load"": ""71.75253700668605"", ""network_latency"": ""17.968120123731254"", ""packet_loss_rate"": ""2.497832316879664"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1659"", ""command_delay"": ""9.138924469250943"", ""feedback_delay"": ""28.09923760339828"", ""data_transfer_time"": ""26.35701326829665"", ""total_delay"": ""70.32650554861962"", ""signal_strength"": ""-45.76782120397857"", ""latency"": ""10.345857489498563"", ""resource_allocation"": ""81.5142152245406"", ""error_rate"": ""0.961888238725708"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
315,1743557512.5726914,"{""id"": 315, ""timestamp"": 1743557512.5726914, ""data"": {""robot_id"": ""R316"", ""task_type"": ""Assembly"", ""task_duration"": ""167.8612923909272"", ""energy_consumption"": ""4.842113953762452"", ""position_coordinates"": ""(5.0144147369791074, 2.3362476364856652, 4.095609272625093)"", ""robot_speed"": ""1.2580924261084614"", ""sensor_id"": ""S4"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""84.33998635162934"", ""timestamp"": ""2025-01-21 10:15:00"", ""data_size"": ""834"", ""network_load"": ""84.81420456912068"", ""network_latency"": ""10.698864364430218"", ""packet_loss_rate"": ""2.5096779039043033"", ""network_type"": ""6G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1922"", ""command_delay"": ""6.695794517517652"", ""feedback_delay"": ""25.148502067466495"", ""data_transfer_time"": ""25.150967862667425"", ""total_delay"": ""66.04411646713788"", ""signal_strength"": ""-43.401535330319334"", ""latency"": ""8.945542663083954"", ""resource_allocation"": ""83.36839203903345"", ""error_rate"": ""0.4655056665274797"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
316,1743557512.6773353,"{""id"": 316, ""timestamp"": 1743557512.6773353, ""data"": {""robot_id"": ""R317"", ""task_type"": ""Assembly"", ""task_duration"": ""192.6229658931747"", ""energy_consumption"": ""5.476070929644691"", ""position_coordinates"": ""(1.3551687356075404, 5.183996266330651, 1.1260922934922069)"", ""robot_speed"": ""1.4273861603638789"", ""sensor_id"": ""S5"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""83.15834307818932"", ""timestamp"": ""2025-01-21 10:16:00"", ""data_size"": ""722"", ""network_load"": ""79.57911171397815"", ""network_latency"": ""16.919943385968335"", ""packet_loss_rate"": ""2.281584102754812"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1932"", ""command_delay"": ""12.63670077781283"", ""feedback_delay"": ""12.949078348522697"", ""data_transfer_time"": ""22.233113512920283"", ""total_delay"": ""55.647629172011534"", ""signal_strength"": ""-48.55893050853227"", ""latency"": ""19.065569230690514"", ""resource_allocation"": ""93.68381841651734"", ""error_rate"": ""0.9460756180688313"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
317,1743557512.781895,"{""id"": 317, ""timestamp"": 1743557512.781895, ""data"": {""robot_id"": ""R318"", ""task_type"": ""Assembly"", ""task_duration"": ""121.41585840597111"", ""energy_consumption"": ""6.163030007549425"", ""position_coordinates"": ""(9.679697967699555, 2.551822287742307, 8.58470252598263)"", ""robot_speed"": ""1.00102951393291"", ""sensor_id"": ""S1"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""80.29521571621851"", ""timestamp"": ""2025-01-21 10:17:00"", ""data_size"": ""719"", ""network_load"": ""71.8285627369571"", ""network_latency"": ""16.46965358921168"", ""packet_loss_rate"": ""1.4234388077213582"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""859"", ""command_delay"": ""7.142361657303239"", ""feedback_delay"": ""23.9176314873697"", ""data_transfer_time"": ""13.291562894270058"", ""total_delay"": ""53.11995861665795"", ""signal_strength"": ""-40.956632907816505"", ""latency"": ""16.693293031928924"", ""resource_allocation"": ""80.33673872646987"", ""error_rate"": ""0.5998857880527747"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
318,1743557512.8864477,"{""id"": 318, ""timestamp"": 1743557512.8864477, ""data"": {""robot_id"": ""R319"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""175.56416561147992"", ""energy_consumption"": ""4.224009235756"", ""position_coordinates"": ""(4.801078279522864, 5.353708726383943, 1.6912486264417803)"", ""robot_speed"": ""0.7546947906817146"", ""sensor_id"": ""S9"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""94.99629063873405"", ""timestamp"": ""2025-01-21 10:18:00"", ""data_size"": ""906"", ""network_load"": ""78.0165688684108"", ""network_latency"": ""13.285070201832543"", ""packet_loss_rate"": ""0.25253735416141065"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1039"", ""command_delay"": ""18.87465422352552"", ""feedback_delay"": ""25.713382997556383"", ""data_transfer_time"": ""16.515590874912363"", ""total_delay"": ""70.18863051348242"", ""signal_strength"": ""-57.73620948186482"", ""latency"": ""9.901596472325679"", ""resource_allocation"": ""91.17298037699419"", ""error_rate"": ""0.07965392762042289"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
319,1743557512.99116,"{""id"": 319, ""timestamp"": 1743557512.99116, ""data"": {""robot_id"": ""R320"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""114.07309534187254"", ""energy_consumption"": ""5.939434958864414"", ""position_coordinates"": ""(3.549951158139418, 3.207121649842939, 9.639160120731884)"", ""robot_speed"": ""1.1057376493677338"", ""sensor_id"": ""S7"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""82.9052772533294"", ""timestamp"": ""2025-01-21 10:19:00"", ""data_size"": ""1009"", ""network_load"": ""86.49674667072597"", ""network_latency"": ""11.473764936762638"", ""packet_loss_rate"": ""3.818015335440068"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""837"", ""command_delay"": ""5.756833559301856"", ""feedback_delay"": ""12.09125729508683"", ""data_transfer_time"": ""27.620081696294157"", ""total_delay"": ""53.10565227347415"", ""signal_strength"": ""-45.2548852181278"", ""latency"": ""17.849185043373893"", ""resource_allocation"": ""93.91511812249279"", ""error_rate"": ""0.9498292054863657"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
320,1743557512.302959,"{""id"": 320, ""timestamp"": 1743557512.302959, ""data"": {""robot_id"": ""R321"", ""task_type"": ""Welding"", ""task_duration"": ""107.74282411584474"", ""energy_consumption"": ""7.847459497391995"", ""position_coordinates"": ""(5.474064060012252, 0.6425272295461104, 6.42776550059865)"", ""robot_speed"": ""1.046453225434512"", ""sensor_id"": ""S3"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""89.59561567473438"", ""timestamp"": ""2025-01-21 10:20:00"", ""data_size"": ""924"", ""network_load"": ""94.15564314264552"", ""network_latency"": ""17.024292289730504"", ""packet_loss_rate"": ""3.152088091906772"", ""network_type"": ""6G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1643"", ""command_delay"": ""6.0797122769498255"", ""feedback_delay"": ""15.133611833005268"", ""data_transfer_time"": ""24.27801866793196"", ""total_delay"": ""52.89143532711016"", ""signal_strength"": ""-57.92819305556709"", ""latency"": ""7.271864336006217"", ""resource_allocation"": ""86.62773551716599"", ""error_rate"": ""0.7706919707602339"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
321,1743557512.4059181,"{""id"": 321, ""timestamp"": 1743557512.4059181, ""data"": {""robot_id"": ""R322"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""110.76164976325478"", ""energy_consumption"": ""4.2656214138419895"", ""position_coordinates"": ""(9.893495140420391, 0.39291945150692453, 6.549071231478591)"", ""robot_speed"": ""0.8870095204771042"", ""sensor_id"": ""S8"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""77.37999220920385"", ""timestamp"": ""2025-01-21 10:21:00"", ""data_size"": ""1917"", ""network_load"": ""82.05890521456882"", ""network_latency"": ""15.54299666075152"", ""packet_loss_rate"": ""0.34005115976210254"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""873"", ""command_delay"": ""14.92386598938898"", ""feedback_delay"": ""14.726731805375024"", ""data_transfer_time"": ""11.957140054329"", ""total_delay"": ""49.48853449822283"", ""signal_strength"": ""-53.389664993817"", ""latency"": ""7.8257751400230955"", ""resource_allocation"": ""80.84370041472759"", ""error_rate"": ""0.08070845419398598"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
322,1743557512.5103798,"{""id"": 322, ""timestamp"": 1743557512.5103798, ""data"": {""robot_id"": ""R323"", ""task_type"": ""Welding"", ""task_duration"": ""92.76808850244987"", ""energy_consumption"": ""4.199124006092175"", ""position_coordinates"": ""(2.685000761974954, 6.542357799453179, 5.336169313092109)"", ""robot_speed"": ""1.4384454061090204"", ""sensor_id"": ""S4"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""90.81590026985184"", ""timestamp"": ""2025-01-21 10:22:00"", ""data_size"": ""894"", ""network_load"": ""80.62071332942251"", ""network_latency"": ""6.9227766544864675"", ""packet_loss_rate"": ""0.6146093999948637"", ""network_type"": ""6G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""916"", ""command_delay"": ""15.599637826234009"", ""feedback_delay"": ""28.81279998372228"", ""data_transfer_time"": ""16.586425549650087"", ""total_delay"": ""66.20986570251287"", ""signal_strength"": ""-55.11114623498081"", ""latency"": ""13.166919982237529"", ""resource_allocation"": ""82.52660826697873"", ""error_rate"": ""0.7604646062760667"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
323,1743557512.6144016,"{""id"": 323, ""timestamp"": 1743557512.6144016, ""data"": {""robot_id"": ""R324"", ""task_type"": ""Assembly"", ""task_duration"": ""84.65156862444027"", ""energy_consumption"": ""6.866874343070568"", ""position_coordinates"": ""(7.0599040296199345, 2.341990597880902, 2.696343992192042)"", ""robot_speed"": ""1.1202477849622972"", ""sensor_id"": ""S5"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""84.4040481891512"", ""timestamp"": ""2025-01-21 10:23:00"", ""data_size"": ""1701"", ""network_load"": ""73.85368810840835"", ""network_latency"": ""17.8346549621742"", ""packet_loss_rate"": ""2.5733476202591374"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1163"", ""command_delay"": ""9.470863576922142"", ""feedback_delay"": ""18.450787604477096"", ""data_transfer_time"": ""15.966754871749975"", ""total_delay"": ""50.20353523186313"", ""signal_strength"": ""-65.09174737468864"", ""latency"": ""10.441506997062138"", ""resource_allocation"": ""83.76480809474106"", ""error_rate"": ""0.6834344870539171"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
324,1743557512.718632,"{""id"": 324, ""timestamp"": 1743557512.718632, ""data"": {""robot_id"": ""R325"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""120.33762879861618"", ""energy_consumption"": ""4.699146860180631"", ""position_coordinates"": ""(9.871000859241166, 5.611502124351744, 6.874368609408673)"", ""robot_speed"": ""0.7579601087508687"", ""sensor_id"": ""S1"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""99.2761258835061"", ""timestamp"": ""2025-01-21 10:24:00"", ""data_size"": ""1952"", ""network_load"": ""78.71506173607114"", ""network_latency"": ""15.82700632324784"", ""packet_loss_rate"": ""0.4004475483558062"", ""network_type"": ""6G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""846"", ""command_delay"": ""13.39990507195337"", ""feedback_delay"": ""24.7785659226191"", ""data_transfer_time"": ""26.25225278176344"", ""total_delay"": ""70.07362166889426"", ""signal_strength"": ""-69.44857030674274"", ""latency"": ""15.344577794883591"", ""resource_allocation"": ""84.52087693649538"", ""error_rate"": ""0.6259839139179536"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
325,1743557511.6763976,"{""id"": 325, ""timestamp"": 1743557511.6763976, ""data"": {""robot_id"": ""R326"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""125.66560653323481"", ""energy_consumption"": ""6.017698984253748"", ""position_coordinates"": ""(5.850778163732161, 5.131700163305643, 4.956907702287139)"", ""robot_speed"": ""0.7660075693822411"", ""sensor_id"": ""S9"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""72.68560590390527"", ""timestamp"": ""2025-01-21 10:25:00"", ""data_size"": ""822"", ""network_load"": ""78.89482819552482"", ""network_latency"": ""12.742022070117468"", ""packet_loss_rate"": ""1.5241908462813347"", ""network_type"": ""6G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1890"", ""command_delay"": ""7.727126985004246"", ""feedback_delay"": ""11.718207764056409"", ""data_transfer_time"": ""24.28238281849832"", ""total_delay"": ""49.708888975998256"", ""signal_strength"": ""-49.29773937433607"", ""latency"": ""10.855646690704308"", ""resource_allocation"": ""86.23662201484477"", ""error_rate"": ""0.4691774960927717"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
326,1743557511.7778163,"{""id"": 326, ""timestamp"": 1743557511.7778163, ""data"": {""robot_id"": ""R327"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""74.08679681116261"", ""energy_consumption"": ""5.238527240011383"", ""position_coordinates"": ""(6.6373436069393845, 6.65784401468871, 2.8622430723999437)"", ""robot_speed"": ""0.9061128892134568"", ""sensor_id"": ""S5"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""76.31116244589508"", ""timestamp"": ""2025-01-21 10:26:00"", ""data_size"": ""1003"", ""network_load"": ""91.07374982847767"", ""network_latency"": ""12.806841382090745"", ""packet_loss_rate"": ""4.304054313433687"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1923"", ""command_delay"": ""6.911121075431435"", ""feedback_delay"": ""22.785257663627256"", ""data_transfer_time"": ""11.502859063551732"", ""total_delay"": ""46.870249934242175"", ""signal_strength"": ""-50.65729820229721"", ""latency"": ""10.094909307221641"", ""resource_allocation"": ""90.61921740051784"", ""error_rate"": ""0.557424744670142"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
327,1743557511.8785455,"{""id"": 327, ""timestamp"": 1743557511.8785455, ""data"": {""robot_id"": ""R328"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""83.54955294069583"", ""energy_consumption"": ""7.334296438582947"", ""position_coordinates"": ""(1.9510882002421004, 8.92611328044147, 4.5864989808107595)"", ""robot_speed"": ""1.1446744275421314"", ""sensor_id"": ""S9"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""99.9671409928923"", ""timestamp"": ""2025-01-21 10:27:00"", ""data_size"": ""962"", ""network_load"": ""80.11764685822925"", ""network_latency"": ""8.378106503243025"", ""packet_loss_rate"": ""1.2854804469755587"", ""network_type"": ""5G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1133"", ""command_delay"": ""14.16439249148382"", ""feedback_delay"": ""10.802492405220189"", ""data_transfer_time"": ""28.02893659076759"", ""total_delay"": ""60.7829678837932"", ""signal_strength"": ""-43.94571546391691"", ""latency"": ""17.516436798586135"", ""resource_allocation"": ""92.49509322801629"", ""error_rate"": ""0.6981738607149051"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
328,1743557511.9823925,"{""id"": 328, ""timestamp"": 1743557511.9823925, ""data"": {""robot_id"": ""R329"", ""task_type"": ""Welding"", ""task_duration"": ""174.5065847565415"", ""energy_consumption"": ""4.1534554454228045"", ""position_coordinates"": ""(8.707971723381132, 5.127498997939296, 3.982502348634128)"", ""robot_speed"": ""0.9468840087894543"", ""sensor_id"": ""S8"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""86.32549446930406"", ""timestamp"": ""2025-01-21 10:28:00"", ""data_size"": ""1100"", ""network_load"": ""81.16848813278482"", ""network_latency"": ""10.144497795501174"", ""packet_loss_rate"": ""0.6912278281702855"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1791"", ""command_delay"": ""8.74437056615875"", ""feedback_delay"": ""27.55425921393879"", ""data_transfer_time"": ""26.262999767276284"", ""total_delay"": ""72.35078063475021"", ""signal_strength"": ""-43.48713953625904"", ""latency"": ""18.99994128674521"", ""resource_allocation"": ""92.88113594769962"", ""error_rate"": ""0.6933819006148554"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
329,1743557512.086802,"{""id"": 329, ""timestamp"": 1743557512.086802, ""data"": {""robot_id"": ""R330"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""139.72753433912285"", ""energy_consumption"": ""7.444454080245702"", ""position_coordinates"": ""(0.7833821776200667, 0.7257479804471079, 8.50317708157599)"", ""robot_speed"": ""0.6341350946421932"", ""sensor_id"": ""S8"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""86.28634397082416"", ""timestamp"": ""2025-01-21 10:29:00"", ""data_size"": ""1441"", ""network_load"": ""94.28790892010348"", ""network_latency"": ""9.143584124347154"", ""packet_loss_rate"": ""3.9619538767940683"", ""network_type"": ""6G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1696"", ""command_delay"": ""11.224966375561314"", ""feedback_delay"": ""16.538842005093898"", ""data_transfer_time"": ""22.133786463957716"", ""total_delay"": ""59.54983784733808"", ""signal_strength"": ""-44.89216501466129"", ""latency"": ""19.932254160998298"", ""resource_allocation"": ""80.33852874803566"", ""error_rate"": ""0.11285814471276223"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
330,1743557512.189618,"{""id"": 330, ""timestamp"": 1743557512.189618, ""data"": {""robot_id"": ""R331"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""128.3633499956183"", ""energy_consumption"": ""5.350876578248869"", ""position_coordinates"": ""(5.492684933484426, 7.483608334286197, 7.839285884528)"", ""robot_speed"": ""0.7570696779066391"", ""sensor_id"": ""S9"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""86.8104602305097"", ""timestamp"": ""2025-01-21 10:30:00"", ""data_size"": ""2007"", ""network_load"": ""93.27725726270037"", ""network_latency"": ""16.840689884053656"", ""packet_loss_rate"": ""3.616973444274642"", ""network_type"": ""6G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1697"", ""command_delay"": ""8.891737566021146"", ""feedback_delay"": ""11.69297507169258"", ""data_transfer_time"": ""12.385433440794868"", ""total_delay"": ""39.093057991778096"", ""signal_strength"": ""-54.99406193431644"", ""latency"": ""17.6066412581903"", ""resource_allocation"": ""90.51940013132577"", ""error_rate"": ""0.7890406042020471"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
